282;174;688;0;0;4777;682;47;9
283;174;688;0;0;4777;682;47;9
284;174;688;0;0;4777;682;47;9
285;174;688;0;0;4777;682;47;9
286;174;688;0;0;4777;682;47;9
287;174;688;0;0;4777;682;47;9
288;174;688;0;0;4777;682;47;9
289;174;688;0;0;4777;682;47;9
290;174;688;0;0;4777;682;47;9
291;174;688;0;0;4777;682;47;9
292;174;688;0;0;4777;682;47;9
293;174;688;0;0;4777;682;47;9
294;174;688;0;0;4777;682;47;9
295;174;688;0;0;4777;682;47;9
296;174;688;0;0;4777;682;47;9
297;174;688;0;0;4777;682;47;9
298;174;688;0;0;4777;682;47;9
299;174;688;0;0;4777;682;47;9
300;174;688;0;0;4777;682;47;9
301;174;688;0;0;4777;682;47;9
302;174;688;0;0;4777;682;47;9
303;174;688;0;0;4777;682;47;9
304;174;688;0;0;4777;682;47;9
305;174;688;0;0;4777;682;47;9
306;174;688;0;0;4777;682;47;9
307;174;688;0;0;4777;682;47;9
308;174;688;0;0;4777;682;47;9
309;174;688;0;0;4777;682;47;9
310;174;688;0;0;4777;682;47;9
311;174;688;0;0;4777;682;47;9
312;174;688;0;0;4777;682;47;9
313;174;688;0;0;4777;682;47;9
314;174;688;0;0;4777;682;47;9
315;174;688;0;0;4777;682;47;9
316;174;688;0;0;4777;682;47;9
317;174;688;0;0;4777;682;47;9
318;174;688;0;0;4777;682;47;9
319;174;688;0;0;4777;682;47;9
320;174;688;0;0;4777;682;47;9
321;174;688;0;0;4777;682;47;9
322;174;688;0;0;4777;682;47;9
323;174;688;0;0;4777;682;47;9
324;174;688;0;0;4777;682;47;9
325;174;688;0;0;4777;682;47;9
326;174;688;0;0;4777;682;47;9
327;174;688;0;0;4777;682;47;9
328;174;688;0;0;4777;682;47;9
329;174;688;0;0;4777;682;47;9
330;174;688;0;0;4777;682;47;9
331;174;688;0;0;4777;682;47;9
332;174;688;0;0;4777;682;47;9
333;174;688;0;0;4777;682;47;9
334;174;688;0;0;4777;682;47;9
335;174;688;0;0;4777;682;47;9
336;174;688;0;0;4777;682;47;9
337;174;688;0;0;4777;682;47;9
338;174;688;0;0;4777;682;47;9
339;174;688;0;0;4777;682;47;9
340;174;688;0;0;4777;682;47;9
341;174;688;0;0;4777;682;47;9
342;174;688;0;0;4777;682;47;9
343;174;688;0;0;4777;682;47;9
344;174;688;0;0;4777;682;47;9
345;174;688;0;0;4777;682;47;9
346;174;688;0;0;4777;682;47;9
347;174;688;0;0;4777;682;47;9
348;174;688;0;0;4777;682;47;9
349;174;688;0;0;4777;682;47;9
350;174;688;0;0;4777;682;47;9
351;174;688;0;0;4777;682;47;9
352;174;688;0;0;4777;682;47;9
353;174;688;0;0;4777;682;47;9
354;174;688;0;0;4777;682;47;9
355;174;688;0;0;4777;682;47;9
356;174;688;0;0;4777;682;47;9
357;174;688;0;0;4777;682;47;9
358;174;688;0;0;4777;682;47;9
359;174;688;0;0;4777;682;47;9
360;174;688;0;0;4777;682;47;9
361;174;688;0;0;4777;682;47;9
362;174;688;0;0;4777;682;47;9
363;174;688;0;0;4777;682;47;9
364;174;688;0;0;4777;682;47;9
365;174;688;0;0;4777;682;47;9
366;174;688;0;0;4777;682;47;9
367;174;688;0;0;4777;682;47;9
368;174;688;0;0;4777;682;47;9
369;174;688;0;0;4777;682;47;9
370;174;688;0;0;4777;682;47;9
371;174;688;0;0;4777;682;47;9
372;174;688;0;0;4777;682;47;9
373;174;688;0;0;4777;682;47;9
374;174;688;0;0;4777;682;47;9
375;174;688;0;0;4777;682;47;9
376;174;688;0;0;4777;682;47;9
377;174;688;0;0;4777;682;47;9
378;174;688;0;0;4777;682;47;9
379;174;688;0;0;4777;682;47;9
380;174;688;0;0;4777;682;47;9
381;174;688;0;0;4777;682;47;9
382;174;688;0;0;4777;682;47;9
383;174;688;0;0;4777;682;47;9
384;174;688;0;0;4777;682;47;9
385;174;688;0;0;4777;682;47;9
386;174;688;0;0;4777;682;47;9
387;174;688;0;0;4777;682;47;9
388;174;688;0;0;4777;682;47;9
389;174;688;0;0;4777;682;47;9
390;174;688;0;0;4777;682;47;9
391;174;688;0;0;4777;682;47;9
392;174;688;0;0;4777;682;47;9
393;174;688;0;0;4777;682;47;9
394;174;688;0;0;4777;682;47;9
395;174;688;0;0;4777;682;47;9
396;174;688;0;0;4777;682;47;9
397;174;688;0;0;4777;682;47;9
398;174;688;0;0;4777;682;47;9
399;174;688;0;0;4777;682;47;9
400;174;688;0;0;4777;682;47;9
401;174;688;0;0;4777;682;47;9
402;174;688;0;0;4777;682;47;9
403;174;688;0;0;4777;682;47;9
404;174;688;0;0;4777;682;47;9
405;174;688;0;0;4777;682;47;9
406;174;688;0;0;4777;682;47;9
407;174;688;0;0;4777;682;47;9
408;174;688;0;0;4777;682;47;9
409;174;688;0;0;4777;682;47;9
410;174;688;0;0;4777;682;47;9
411;174;688;0;0;4777;682;47;9
412;174;688;0;0;4777;682;47;9
413;174;688;0;0;4777;682;47;9
414;174;688;0;0;4777;682;47;9
415;174;688;0;0;4777;682;47;9
416;174;688;0;0;4777;682;47;9
417;174;688;0;0;4777;682;47;9
418;174;688;0;0;4777;682;47;9
419;174;688;0;0;4777;682;47;9
420;174;688;0;0;4777;682;47;9
421;174;688;0;0;4777;682;47;9
422;174;688;0;0;4777;682;47;9
423;174;688;0;0;4777;682;47;9
424;174;688;0;0;4777;682;47;9
425;174;688;0;0;4777;682;47;9
426;174;688;0;0;4777;682;47;9
427;174;688;0;0;4777;682;47;9
428;174;688;0;0;4777;682;47;9
429;174;688;0;0;4777;682;47;9
430;174;688;0;0;4777;682;47;9
431;174;688;0;0;4777;682;47;9
432;174;688;0;0;4777;682;47;9
433;174;688;0;0;4777;682;47;9
434;174;688;0;0;4777;682;47;9
435;174;688;0;0;4777;682;47;9
436;174;688;0;0;4777;682;47;9
437;174;688;0;0;4777;682;47;9
438;174;688;0;0;4777;682;47;9
439;174;688;0;0;4777;682;47;9
440;174;688;0;0;4777;682;47;9
441;174;688;0;0;4777;682;47;9
442;174;688;0;0;4777;682;47;9
443;174;688;0;0;4777;682;47;9
444;174;688;0;0;4777;682;47;9
445;174;688;0;0;4777;682;47;9
446;174;688;0;0;4777;682;47;9
447;174;688;0;0;4777;682;47;9
448;174;688;0;0;4777;682;47;9
449;174;688;0;0;4777;682;47;9
450;174;688;0;0;4777;682;47;9
451;174;688;0;0;4777;682;47;9
452;174;688;0;0;4777;682;47;9
453;174;688;0;0;4777;682;47;9
454;174;688;0;0;4777;682;47;9
455;174;688;0;0;4777;682;47;9
456;174;688;0;0;4777;682;47;9
457;174;688;0;0;4777;682;47;9
458;174;688;0;0;4777;682;47;9
459;174;688;0;0;4777;682;47;9
460;174;688;0;0;4777;682;47;9
461;174;688;0;0;4777;682;47;9
462;174;688;0;0;4777;682;47;9
463;174;688;0;0;4777;682;47;9
464;174;688;0;0;4777;682;47;9
465;174;688;0;0;4777;682;47;9
466;174;688;0;0;4777;682;47;9
467;174;688;0;0;4777;682;47;9
468;174;688;0;0;4777;682;47;9
469;174;688;0;0;4777;682;47;9
470;174;688;0;0;4777;682;47;9
471;174;688;0;0;4777;682;47;9
472;174;688;0;0;4777;682;47;9
473;174;688;0;0;4777;682;47;9
474;174;688;0;0;4777;682;47;9
475;174;688;0;0;4777;682;47;9
476;174;688;0;0;4777;682;47;9
477;174;688;0;0;4777;682;47;9
478;174;688;0;0;4777;682;47;9
479;174;688;0;0;4777;682;47;9
480;174;688;0;0;4777;682;47;9
481;174;688;0;0;4777;682;47;9
482;174;688;0;0;4777;682;47;9
483;174;688;0;0;4777;682;47;9
484;174;688;0;0;4777;682;47;9
485;174;688;0;0;4777;682;47;9
486;174;688;0;0;4777;682;47;9
487;174;688;0;0;4777;682;47;9
488;174;688;0;0;4777;682;47;9
489;174;688;0;0;4777;682;47;9
490;174;688;0;0;4777;682;47;9
491;174;688;0;0;4777;682;47;9
492;174;688;0;0;4777;682;47;9
493;174;688;0;0;4777;682;47;9
494;174;688;0;0;4777;682;47;9
495;174;688;0;0;4777;682;47;9
496;174;688;0;0;4777;682;47;9
497;174;688;0;0;4777;682;47;9
498;174;688;0;0;4777;682;47;9
499;174;688;0;0;4777;682;47;9
500;174;688;0;0;4777;682;47;9
501;174;688;0;0;4777;682;47;9
502;174;688;0;0;4777;682;47;9
503;174;688;0;0;4777;682;47;9
504;174;688;0;0;4777;682;47;9
505;174;688;0;0;4777;682;47;9
506;174;688;0;0;4777;682;47;9
507;174;688;0;0;4777;682;47;9
508;174;688;0;0;4777;682;47;9
509;174;688;0;0;4777;682;47;9
510;174;688;0;0;4777;682;47;9
511;174;688;0;0;4777;682;47;9
512;174;688;0;0;4777;682;47;9
513;174;688;0;0;4777;682;47;9
514;174;688;0;0;4777;682;47;9
515;174;688;0;0;4777;682;47;9
516;174;688;0;0;4777;682;47;9
517;174;688;0;0;4777;682;47;9
518;174;688;0;0;4777;682;47;9
519;174;688;0;0;4777;682;47;9
520;174;688;0;0;4777;682;47;9
521;174;688;0;0;4777;682;47;9
522;174;688;0;0;4777;682;47;9
523;174;688;0;0;4777;682;47;9
524;174;688;0;0;4777;682;47;9
525;174;688;0;0;4777;682;47;9
526;174;688;0;0;4777;682;47;9
527;174;688;0;0;4777;682;47;9
528;174;688;0;0;4777;682;47;9
529;174;688;0;0;4777;682;47;9
530;174;688;0;0;4777;682;47;9
531;174;688;0;0;4777;682;47;9
532;174;688;0;0;4777;682;47;9
533;174;688;0;0;4777;682;47;9
534;174;688;0;0;4777;682;47;9
535;174;688;0;0;4777;682;47;9
536;174;688;0;0;4777;682;47;9
537;174;688;0;0;4777;682;47;9
538;174;688;0;0;4777;682;47;9
539;174;688;0;0;4777;682;47;9
540;174;688;0;0;4777;682;47;9
541;174;688;0;0;4777;682;47;9
542;174;688;0;0;4777;682;47;9
543;174;688;0;0;4777;682;47;9
544;174;688;0;0;4777;682;47;9
545;174;688;0;0;4777;682;47;9
546;174;688;0;0;4777;682;47;9
547;174;688;0;0;4777;682;47;9
548;174;688;0;0;4777;682;47;9
549;174;688;0;0;4777;682;47;9
550;174;688;0;0;4777;682;47;9
551;174;688;0;0;4777;682;47;9
552;174;688;0;0;4777;682;47;9
553;174;688;0;0;4777;682;47;9
554;174;688;0;0;4777;682;47;9
555;174;688;0;0;4777;682;47;9
556;174;688;0;0;4777;682;47;9
557;174;688;0;0;4777;682;47;9
558;174;688;0;0;4777;682;47;9
559;174;688;0;0;4777;682;47;9
560;174;688;0;0;4777;682;47;9
561;174;688;0;0;4777;682;47;9
562;174;688;0;0;4777;682;47;9
563;174;688;0;0;4777;682;47;9
564;174;688;0;0;4777;682;47;9
565;174;688;0;0;4777;682;47;9
566;174;688;0;0;4777;682;47;9
567;174;688;0;0;4777;682;47;9
568;174;688;0;0;4777;682;47;9
569;174;688;0;0;4777;682;47;9
570;174;688;0;0;4777;682;47;9
571;174;688;0;0;4777;682;47;9
572;174;688;0;0;4777;682;47;9
573;174;688;0;0;4777;682;47;9
574;174;688;0;0;4777;682;47;9
575;174;688;0;0;4777;682;47;9
576;174;688;0;0;4777;682;47;9
577;174;688;0;0;4777;682;47;9
578;174;688;0;0;4777;682;47;9
579;174;688;0;0;4777;682;47;9
580;174;688;0;0;4777;682;47;9
581;174;688;0;0;4777;682;47;9
582;174;688;0;0;4777;682;47;9
583;174;688;0;0;4777;682;47;9
584;174;688;0;0;4777;682;47;9
585;174;688;0;0;4777;682;47;9
586;174;688;0;0;4777;682;47;9
587;174;688;0;0;4777;682;47;9
588;174;688;0;0;4777;682;47;9
589;174;688;0;0;4777;682;47;9
590;174;688;0;0;4777;682;47;9
591;174;688;0;0;4777;682;47;9
592;174;688;0;0;4777;682;47;9
593;174;688;0;0;4777;682;47;9
594;174;688;0;0;4777;682;47;9
595;174;688;0;0;4777;682;47;9
596;174;688;0;0;4777;682;47;9
597;174;688;0;0;4777;682;47;9
598;174;688;0;0;4777;682;47;9
599;174;688;0;0;4777;682;47;9
600;174;688;0;0;4777;682;47;9
601;174;688;0;0;4777;682;47;9
602;174;688;0;0;4777;682;47;9
603;174;688;0;0;4777;682;47;9
604;174;688;0;0;4777;682;47;9
605;174;688;0;0;4777;682;47;9
606;174;688;0;0;4777;682;47;9
607;174;688;0;0;4777;682;47;9
608;174;688;0;0;4777;682;47;9
609;174;688;0;0;4777;682;47;9
610;174;688;0;0;4777;682;47;9
611;174;688;0;0;4777;682;47;9
612;174;688;0;0;4777;682;47;9
613;174;688;0;0;4777;682;47;9
614;174;688;0;0;4777;682;47;9
615;174;688;0;0;4777;682;47;9
616;174;688;0;0;4777;682;47;9
617;174;688;0;0;4777;682;47;9
618;174;688;0;0;4777;682;47;9
619;174;688;0;0;4777;682;47;9
620;174;688;0;0;4777;682;47;9
621;174;688;0;0;4777;682;47;9
622;174;688;0;0;4777;682;47;9
623;174;688;0;0;4777;682;47;9
624;174;688;0;0;4777;682;47;9
625;174;688;0;0;4777;682;47;9
626;174;688;0;0;4777;682;47;9
627;174;688;0;0;4777;682;47;9
628;174;688;0;0;4777;682;47;9
629;174;688;0;0;4777;682;47;9
630;174;688;0;0;4777;682;47;9
631;174;688;0;0;4777;682;47;9
632;174;688;0;0;4777;682;47;9
633;174;688;0;0;4777;682;47;9
634;174;688;0;0;4777;682;47;9
635;174;688;0;0;4777;682;47;9
636;174;688;0;0;4777;682;47;9
637;174;688;0;0;4777;682;47;9
638;174;688;0;0;4777;682;47;9
639;174;688;0;0;4777;682;47;9
640;174;688;0;0;4777;682;47;9
641;174;688;0;0;4777;682;47;9
642;174;688;0;0;4777;682;47;9
643;174;688;0;0;4777;682;47;9
644;174;688;0;0;4777;682;47;9
645;174;688;0;0;4777;682;47;9
646;174;688;0;0;4777;682;47;9
647;174;688;0;0;4777;682;47;9
648;174;688;0;0;4777;682;47;9
649;174;688;0;0;4777;682;47;9
650;174;688;0;0;4777;682;47;9
651;174;688;0;0;4777;682;47;9
652;174;688;0;0;4777;682;47;9
653;174;688;0;0;4777;682;47;9
654;174;688;0;0;4777;682;47;9
655;174;688;0;0;4777;682;47;9
656;174;688;0;0;4777;682;47;9
657;174;688;0;0;4777;682;47;9
658;174;688;0;0;4777;682;47;9
659;174;688;0;0;4777;682;47;9
660;174;688;0;0;4777;682;47;9
661;174;688;0;0;4777;682;47;9
662;174;688;0;0;4777;682;47;9
663;174;688;0;0;4777;682;47;9
664;174;688;0;0;4777;682;47;9
665;174;688;0;0;4777;682;47;9
666;174;688;0;0;4777;682;47;9
667;174;688;0;0;4777;682;47;9
668;174;688;0;0;4777;682;47;9
669;174;688;0;0;4777;682;47;9
670;174;688;0;0;4777;682;47;9
671;174;688;0;0;4777;682;47;9
672;174;688;0;0;4777;682;47;9
673;174;688;0;0;4777;682;47;9
674;174;688;0;0;4777;682;47;9
675;174;688;0;0;4777;682;47;9
676;174;688;0;0;4777;682;47;9
677;174;688;0;0;4777;682;47;9
678;174;688;0;0;4777;682;47;9
679;174;688;0;0;4777;682;47;9
680;174;688;0;0;4777;682;47;9
681;174;688;0;0;4777;682;47;9
682;174;688;0;0;4777;682;47;9
683;174;688;0;0;4777;682;47;9
684;174;688;0;0;4777;682;47;9
685;174;688;0;0;4777;682;47;9
686;174;688;0;0;4777;682;47;9
687;174;688;0;0;4777;682;47;9
688;174;688;0;0;4777;682;47;9
689;174;688;0;0;4777;682;47;9
690;174;688;0;0;4777;682;47;9
691;174;688;0;0;4777;682;47;9
692;174;688;0;0;4777;682;47;9
693;174;688;0;0;4777;682;47;9
694;174;688;0;0;4777;682;47;9
695;174;688;0;0;4777;682;47;9
696;174;688;0;0;4777;682;47;9
697;174;688;0;0;4777;682;47;9
698;174;688;0;0;4777;682;47;9
699;174;688;0;0;4777;682;47;9
700;174;688;0;0;4777;682;47;9
701;174;688;0;0;4777;682;47;9
702;174;688;0;0;4777;682;47;9
703;174;688;0;0;4777;682;47;9
704;174;688;0;0;4777;682;47;9
705;174;688;0;0;4777;682;47;9
706;174;688;0;0;4777;682;47;9
707;174;688;0;0;4777;682;47;9
708;174;688;0;0;4777;682;47;9
709;174;688;0;0;4777;682;47;9
710;174;688;0;0;4777;682;47;9
711;174;688;0;0;4777;682;47;9
712;174;688;0;0;4777;682;47;9
713;174;688;0;0;4777;682;47;9
714;174;688;0;0;4777;682;47;9
715;174;688;0;0;4777;682;47;9
716;174;688;0;0;4777;682;47;9
717;174;688;0;0;4777;682;47;9
718;174;688;0;0;4777;682;47;9
719;174;688;0;0;4777;682;47;9
720;174;688;0;0;4777;682;47;9
721;174;688;0;0;4777;682;47;9
722;174;688;0;0;4777;682;47;9
723;174;688;0;0;4777;682;47;9
724;174;688;0;0;4777;682;47;9
725;174;688;0;0;4777;682;47;9
726;174;688;0;0;4777;682;47;9
727;174;688;0;0;4777;682;47;9
728;174;688;0;0;4777;682;47;9
729;174;688;0;0;4777;682;47;9
730;174;688;0;0;4777;682;47;9
731;174;688;0;0;4777;682;47;9
732;174;688;0;0;4777;682;47;9
