15;-nan(ind);1;0;0;0;0;0;0;0;0;0;0;0;
14,9981;0,0433182;0,96032;0,204121;0,04156;0,199581;0;0;0;0;0;0;0;0;
14,9948;0,0722037;0,92502;0,276474;0,07604;0,265062;0,00056;0,0236577;0,00354;0,0593925;0;0;0;0;
14,9898;0,10088;0,89384;0,323682;0,10456;0,306116;0,00132;0,0363078;0,01042;0,101545;0;0;2e-05;0,00447209;
14,9836;0,128889;0,86396;0,361017;0,12968;0,336605;0,0021;0,0457776;0,0206;0,142041;0;0;2e-05;0,00447209;
14,9766;0,154769;0,83672;0,390717;0,15162;0,359655;0,0033;0,0573508;0,03172;0,175254;0;0;2e-05;0,00447209;
14,9687;0,179437;0,81104;0,413974;0,16964;0,377283;0,00452;0,0670788;0,04612;0,209745;0;0;2e-05;0,00447209;
14,9601;0,203493;0,78606;0,434292;0,18622;0,392457;0,0062;0,0784956;0,06136;0,240323;0;0;4e-05;0,00632443;
14,9508;0,226268;0,76378;0,450267;0,19932;0,403722;0,00816;0,0899634;0,07788;0,26843;2e-05;0,00447209;6e-05;0,00774573;
14,9432;0,244205;0,73958;0,464846;0,2106;0,413386;0,01028;0,100868;0,09614;0,295731;2e-05;0,00447209;0,00016;0,0126481;
14,9341;0,264083;0,7203;0,476726;0,21746;0,419346;0,01248;0,111015;0,11544;0,321175;2e-05;0,00447209;0,00018;0,0134152;
14,9113;0,312179;0,7136;0,488237;0,22714;0,426834;0,01432;0,118806;0,13334;0,342287;2e-05;0,00447209;0,00026;0,0161224;
14,8891;0,353454;0,70814;0,498796;0,23234;0,43197;0,01688;0,128822;0,1532;0,363331;2e-05;0,00447209;0,00028;0,0167309;
14,8656;0,394667;0,70358;0,510681;0,23744;0,437152;0,01914;0,137017;0,17378;0,382754;4e-05;0,00632443;0,0004;0,019996;
14,8399;0,435095;0,7008;0,521881;0,2413;0,442351;0,02146;0,14505;0,19596;0,402144;4e-05;0,00632443;0,00054;0,0232316;
14,8151;0,47191;0,69852;0,534443;0,24404;0,445785;0,024;0,15331;0,21764;0,419801;6e-05;0,00774573;0,00062;0,0248921;
14,7879;0,511267;0,69776;0,547221;0,24808;0,451859;0,02668;0,161642;0,23874;0,435044;0,00012;0,0109538;0,00072;0,0268232;
14,7585;0,553712;0,69884;0,562763;0,25044;0,457034;0,02886;0,168247;0,26228;0,451674;0,00016;0,0126481;0,00088;0,0296517;
14,7286;0,592733;0,7013;0,575985;0,25436;0,462451;0,03102;0,174407;0,28348;0,465402;0,00022;0,0148308;0,001;0,031607;
14,6971;0,632;0,70466;0,590554;0,25704;0,466959;0,03376;0,181935;0,30612;0,479302;0,00024;0,0154901;0,00106;0,0325404;
14,6846;0,647094;0,68842;0,597141;0,26072;0,471747;0,03642;0,188822;0,32838;0,492368;0,00026;0,0161224;0,00122;0,0349072;
14,6718;0,663128;0,6753;0,603183;0,26092;0,472822;0,03874;0,195036;0,35154;0,505648;0,0003;0,0173179;0,00144;0,03792;
14,6273;0,716352;0,69172;0,622417;0,2623;0,476675;0,04136;0,201319;0,37544;0,519042;0,00032;0,0178857;0,00158;0,0397178;
14,5813;0,770632;0,71006;0,643797;0,26406;0,481095;0,04382;0,207026;0,39846;0,531385;0,0004;0,019996;0,00192;0,0437757;
14,5603;0,795161;0,70264;0,652639;0,26576;0,48445;0,04624;0,212466;0,42242;0,543416;0,0005;0,0223551;0,00212;0,0459946;
14,5405;0,816112;0,69416;0,657801;0,26914;0,490901;0,04856;0,217995;0,44474;0,554244;0,00052;0,0227976;0,00236;0,0485225;
14,5199;0,838285;0,68714;0,664604;0,26942;0,493673;0,05074;0,222453;0,46946;0,566557;0,00058;0,0240762;0,00272;0,0520826;
14,4978;0,860718;0,68232;0,669955;0,26912;0,494302;0,05268;0,227035;0,49442;0,577312;0,00066;0,025682;0,003;0,05469;
14,4758;0,883615;0,67652;0,676048;0,27082;0,497671;0,05474;0,231568;0,51802;0,588927;0,00076;0,0275576;0,0033;0,0576984;
14,4539;0,906705;0,6727;0,681362;0,26986;0,498513;0,05768;0,237641;0,54148;0,600266;0,00082;0,0286239;0,00356;0,0598943;
14,4317;0,927884;0,66794;0,686466;0,27038;0,500834;0,06;0,242734;0,56528;0,611342;0,00086;0,0293131;0,00388;0,0624896;
14,4088;0,951316;0,66468;0,692445;0,2706;0,501374;0,0624;0,247439;0,58842;0,621693;0,0009;0,0299865;0,0042;0,0652868;
14,3855;0,972877;0,66198;0,696823;0,27044;0,502655;0,0648;0,251954;0,6119;0,632928;0,00094;0,030645;0,00444;0,0670842;
14,3625;0,995655;0,6576;0,701429;0,2708;0,504884;0,06728;0,257047;0,63622;0,64396;0,00094;0,030645;0,00468;0,0688338;
14,3389;1,0177;0,65536;0,705311;0,2691;0,505376;0,0702;0,263651;0,66056;0,655149;0,00098;0,0312896;0,00494;0,0706795;
14,3158;1,0393;0,65182;0,709472;0,26884;0,506601;0,07262;0,268303;0,68452;0,666628;0,00108;0,0328456;0,00532;0,0732919;
14,293;1,0598;0,64938;0,713418;0,26792;0,507601;0,07512;0,272978;0,7079;0,677981;0,00112;0,0334477;0,0056;0,0751574;
14,2684;1,08276;0,64742;0,717682;0,26744;0,50927;0,07736;0,276506;0,73224;0,688669;0,00126;0,0354741;0,00584;0,0767196;
14,2443;1,10327;0,64558;0,720671;0,26614;0,506862;0,0796;0,280756;0,75686;0,700245;0,0013;0,0360321;0,00624;0,0795051;
14,2263;1,11982;0,63696;0,721084;0,26432;0,505821;0,08204;0,285358;0,78254;0,712412;0,00132;0,0363078;0,00648;0,0809815;
14,2075;1,13634;0,63124;0,721676;0,26294;0,504423;0,08436;0,289764;0,80566;0,723472;0,00142;0,0376561;0,0069;0,0835008;
14,1557;1,18539;0,65798;0,745387;0,26228;0,504549;0,08666;0,293922;0,82862;0,73605;0,00154;0,0392126;0,0072;0,0852535;
14,1053;1,23105;0,68156;0,765974;0,26346;0,507315;0,08874;0,297968;0,85152;0,747418;0,00162;0,0402166;0,00776;0,0884295;
14,0517;1,27964;0,708;0,792045;0,26508;0,509522;0,09142;0,30289;0,87404;0,758429;0,0017;0,041196;0,00806;0,0900835;
14,0001;1,32784;0,73196;0,816354;0,26614;0,513137;0,09368;0,30722;0,89794;0,770379;0,00176;0,0419154;0,00844;0,0921345;
13,9474;1,37463;0,75612;0,839239;0,26784;0,516664;0,0963;0,312004;0,92176;0,781485;0,00184;0,0428557;0,00872;0,093616;
13,894;1,42267;0,78058;0,863224;0,27046;0,520991;0,0983;0,31597;0,9455;0,793429;0,00188;0,0433182;0,00926;0,0966139;
13,8393;1,46926;0,80334;0,883417;0,27462;0,527905;0,1003;0,318685;0,97076;0,807382;0,00194;0,0440027;0,0097;0,0992266;
13,785;1,51499;0,82654;0,90371;0,27832;0,533008;0,10272;0,323371;0,99532;0,820426;0,002;0,0446766;0,01012;0,10128;
13,727;1,56399;0,85016;0,926104;0,28484;0,540986;0,10506;0,327387;1,02022;0,833169;0,00202;0,044899;0,01068;0,103952;
13,7048;1,58309;0,83784;0,924286;0,28998;0,549155;0,10736;0,331352;1,04662;0,847423;0,00206;0,0453404;0,01132;0,10692;
13,6834;1,60094;0,82592;0,92027;0,29482;0,553914;0,10962;0,335564;1,07208;0,862047;0,00224;0,0472756;0,01192;0,109626;
13,6078;1,66357;0,86706;0,952758;0,30016;0,560771;0,11182;0,339524;1,0982;0,877814;0,00244;0,0493361;0,01252;0,112442;
13,5309;1,7253;0,90968;0,98446;0,3047;0,567959;0,11394;0,343217;1,12506;0,893544;0,00246;0,0495373;0,01326;0,115776;
13,4998;1,74747;0,90432;0,983303;0,31048;0,575641;0,11664;0,348131;1,15236;0,908508;0,00254;0,0503344;0,01388;0,118521;
13,468;1,7703;0,89892;0,981521;0,31634;0,583669;0,11908;0,352789;1,18042;0,924418;0,0027;0,0518913;0,01452;0,121116;
13,4357;1,79478;0,8947;0,981495;0,32066;0,586069;0,12152;0,356641;1,2094;0,943924;0,0029;0,0537735;0,01512;0,123497;
13,404;1,81664;0,88972;0,980815;0,32514;0,592338;0,12426;0,360748;1,23832;0,962249;0,00298;0,054508;0,01562;0,125443;
13,3722;1,83931;0,88684;0,980242;0,32644;0,592315;0,12688;0,365597;1,2681;0,978459;0,00316;0,056125;0,01636;0,128734;
13,3402;1,86055;0,88252;0,975499;0,3308;0,596834;0,12978;0,370536;1,29648;0,996383;0,00332;0,0575237;0,01686;0,130598;
13,3077;1,88522;0,87932;0,975764;0,33438;0,597905;0,13222;0,374777;1,32538;1,01372;0,00356;0,0595594;0,01746;0,132797;
13,2736;1,90804;0,87808;0,97641;0,33604;0,598863;0,1349;0,378975;1,35556;1,03233;0,00366;0,0603871;0,01812;0,135321;
13,2424;1,92959;0,87568;0,974097;0,33638;0,601422;0,138;0,384286;1,38512;1,05199;0,00374;0,0610411;0,01872;0,137875;
13,2088;1,95443;0,87584;0,974384;0,33752;0,603424;0,14026;0,388159;1,41412;1,07247;0,00388;0,0621687;0,01958;0,141126;
