15;0;1;0;0;0;0;0;0;0;0;0;0;0;
14,9994;0,0244875;0,9596;0,19992;0,041;0,19829;0;0;0;0;0;0;0;0;
14,9976;0,048931;0,9254;0,266524;0,0734;0,260792;0;0;0,0036;0,0598919;0;0;0;0;
14,9936;0,0797436;0,8916;0,317253;0,1036;0,305397;0,001;0,031607;0,0102;0,100479;0;0;0;0;
14,9862;0,12004;0,8632;0,355086;0,1308;0,337774;0,0014;0,0373904;0,0184;0,134393;0;0;0;0;
14,9806;0,14221;0,8346;0,384763;0,1546;0,362628;0,0022;0,0468525;0,028;0,164973;0;0;0;0;
14,9726;0,169261;0,8062;0,411633;0,1762;0,382039;0,0034;0,0582103;0,0414;0,199214;0,0002;0,0141407;0;0;
14,9628;0,194464;0,7838;0,425978;0,1944;0,396748;0,0046;0,0676671;0,0542;0,226412;0,0002;0,0141407;0;0;
14,9522;0,22252;0,7606;0,445968;0,2102;0,410872;0,0068;0,0821813;0,07;0,255147;0,0002;0,0141407;0;0;
14,9516;0,223735;0,728;0,462186;0,2244;0,422427;0,0082;0,0901818;0,087;0,282544;0,0004;0,019996;0,0004;0,019996;
14,9504;0,227024;0,7;0,47244;0,2304;0,427687;0,0102;0,100479;0,108;0,312947;0,0006;0,0244875;0,0004;0,019996;
14,948;0,234299;0,6754;0,48253;0,235;0,432868;0,0128;0,112411;0,1278;0,336849;0,0006;0,0244875;0,0004;0,019996;
14,9462;0,237709;0,6518;0,490466;0,2392;0,435871;0,0158;0,124701;0,1458;0,35629;0,0008;0,028273;0,0004;0,019996;
14,9452;0,24041;0,626;0,497719;0,2382;0,43573;0,0194;0,137926;0,1692;0,379699;0,0014;0,0373904;0,0006;0,0244875;
14,9438;0,242985;0,6;0,501996;0,2408;0,437282;0,023;0,149903;0,19;0,397869;0,0016;0,039968;0,0008;0,028273;
14,943;0,245257;0,5754;0,504693;0,245;0,440653;0,0256;0,157939;0,208;0,412718;0,002;0,0446766;0,001;0,031607;
14,9418;0,247412;0,554;0,50585;0,2422;0,438565;0,027;0,162083;0,2312;0,430054;0,0024;0,048931;0,0014;0,0373904;
14,9408;0,249189;0,5316;0,507347;0,2412;0,438888;0,0294;0,168925;0,2528;0,443274;0,0026;0,0509239;0,0016;0,039968;
14,9394;0,253234;0,511;0,507424;0,238;0,436985;0,0322;0,17766;0,2748;0,457477;0,0028;0,0528409;0,0018;0,0423882;
14,9372;0,257791;0,4884;0,507016;0,2378;0,433649;0,0346;0,183855;0,2964;0,469624;0,0036;0,0598919;0,002;0,0446766;
14,9362;0,260249;0,4704;0,506284;0,2318;0,430429;0,0374;0,190791;0,3184;0,480647;0,0038;0,0615269;0,002;0,0446766;
14,9348;0,263342;0,4484;0,50412;0,2312;0,429589;0,0398;0,196509;0,3394;0,489702;0,0042;0,0646712;0,0022;0,0468525;
14,9338;0,26574;0,43;0,501099;0,2284;0,427824;0,0414;0,200215;0,3594;0,498229;0,0046;0,0676671;0,0024;0,048931;
14,9334;0,266392;0,4126;0,497957;0,2258;0,426162;0,0428;0,203392;0,3782;0,505138;0,0048;0,0691156;0,0024;0,048931;
14,914;0,298335;0,4152;0,499208;0,2204;0,423112;0,0458;0,210006;0,397;0,510089;0,005;0,0705337;0,0026;0,0509239;
14,8978;0,329477;0,411;0,502075;0,2178;0,421382;0,0482;0,21512;0,4162;0,515924;0,0058;0,0759366;0,0032;0,056478;
14,8794;0,357289;0,414;0,504979;0,2106;0,415509;0,0494;0,217623;0,4366;0,519981;0,0066;0,0809718;0,0034;0,0582103;
14,8608;0,384478;0,4158;0,508046;0,2076;0,413887;0,0508;0,220498;0,4538;0,524848;0,0076;0,0868461;0,0036;0,0598919;
14,8402;0,411174;0,4178;0,511902;0,2068;0,416214;0,0522;0,223327;0,4712;0,528366;0,008;0,0890842;0,0038;0,0615269;
14,8206;0,438196;0,4204;0,518135;0,2008;0,411922;0,0542;0,227294;0,4918;0,532853;0,0082;0,0901818;0,004;0,0631189;
14,8016;0,458953;0,4202;0,520415;0,197;0,411085;0,0572;0,234794;0,5114;0,53728;0,0086;0,0923366;0,004;0,0631189;
14,7822;0,480378;0,4212;0,522868;0,1952;0,412671;0,0584;0,237043;0,5294;0,53957;0,0092;0,0954744;0,0044;0,0661864;
14,7624;0,500346;0,42;0,526498;0,1952;0,415087;0,0594;0,238897;0,548;0,542675;0,0104;0,101449;0,0046;0,0676671;
14,7432;0,523501;0,422;0,529826;0,1942;0,413384;0,0612;0,242187;0,5638;0,545463;0,0108;0,10336;0,0048;0,0691156;
14,7212;0,548334;0,4264;0,537571;0,1926;0,415578;0,0628;0,245064;0,5808;0,550519;0,011;0,104302;0,0052;0,0719233;
14,6984;0,572221;0,4342;0,545592;0,1874;0,412167;0,0652;0,251692;0,5978;0,552481;0,0118;0,107985;0,0052;0,0719233;
