20912,4;12,9784;6,9;1,92094;11;3,4641;1,9;1,04403;52,5;7,99062;1,3;1,18743;14;4,97996;
20909,7;14,0787;8,1;3,44819;10,7;2,93428;1,6;1,0198;53,8;8,25591;1,4;1,28062;14,7;5,23546;
20907,4;13,0015;8,4;2,87054;11,3;3,00167;1,6;1,28062;54,9;8,59593;1,4;1,28062;15;5,03984;
20904,4;13,1088;9,1;2,16564;11,4;3,747;1,8;0,87178;56,5;8,77781;1,5;1,20416;15,3;5,1;
20901,1;13,568;9,3;2,36854;12,6;3,66606;2,3;1,18743;57,5;9,06918;1,6;1,42829;15,6;5,2192;
20897,4;15,2;9,7;3,1;13,9;3,64555;2,4;1,11355;58,8;9,28224;1,8;1,4;16;5,38516;
20894,6;16,0636;9,5;3,85357;15,3;3,40735;2,4;1,28062;59,8;9,28224;1,8;1,4;16,6;5,62494;
20892,1;16,1583;9,6;3,58329;14,8;3,57211;2,3;1,34536;62,2;8,62322;1,9;1,3;17,1;5,62939;
20888,3;17,7429;11,2;5,21153;14,6;3,49857;2,1;1,37477;64,2;9,01998;2,1;1,51327;17,5;5,48179;
20885,5;16,8893;10,4;3,32265;15,9;4,34626;2,6;1,35647;65,8;8,96437;2,2;1,4;17,6;5,51725;
20882,2;17,6454;10,3;3,79605;17,3;4,42832;2,8;0,87178;67,1;9,15915;2,2;1,4;18,1;5,39351;
20879,5;18,4404;9,4;3,07246;18,1;4,63573;2,9;1,13578;69,2;9,23905;2,3;1,34536;18,6;5,0636;
20876,6;18,5051;9,6;3,747;18,4;5,14198;2,6;1,0198;71;9,32738;2,6;1,42829;19,2;5,28772;
20872,8;18,1758;9,5;2,97489;19,6;4,8;3,3;1,61555;72;9,40213;2,9;1,44568;19,9;5,12738;
20870,3;17,6808;10;1,94936;18,1;5,00899;4;1;74;9,89949;3;1,61245;20,6;5,2;
20867,6;17,5454;10,1;1,86815;17,8;4,04475;3,4;1,42829;76,6;10,8554;3;1,61245;21,5;4,96488;
20863,9;18,7374;10,8;2,71293;18,3;3,68917;3,4;1,62481;78,5;10,8651;3;1,61245;22,1;5,26213;
20860,9;18,2178;11,1;2,7;17,2;3,02655;3;1,54919;81,7;12,4904;3;1,61245;23,1;5,82151;
20858,3;18,7992;9,9;3,5623;18,4;3,13688;3;1,18322;83,8;12,8047;3;1,61245;23,6;5,51725;
20855,1;19,3827;10,4;4,29418;18;2,89828;3,1;1,64012;85,8;12,4964;3,2;1,77764;24,4;5,23832;
20851,9;20,3;11,3;4,05093;17,2;3,02655;3;1,67332;88,3;13,297;3,4;1,74356;24,9;5,18556;
20847,4;20,2445;11,9;3,44819;19,1;3,11288;2,8;1,53623;89,5;14,5962;3,6;1,90788;25,7;5,56866;
20843,3;21,0905;12,6;4,69468;19,1;3,23883;2,3;0,9;92,5;14,2636;3,7;1,84662;26,5;6,05392;
20839,1;22,8055;12,8;4,64327;20,2;4,97594;2,5;1,20416;95;14,2969;3,8;1,83303;26,6;6,00333;
20835;23,1991;13,6;4,84149;20,3;4,60543;3,4;1,95959;96,8;14,2253;4;1,84391;26,9;6,0075;
20830,7;24,0834;13,9;4,52659;20,5;4,63141;3,1;1,44568;100,1;14,577;4,2;2,08806;27,5;6,249;
20825,2;24,0158;14,5;3,47131;21,8;4,85386;2,8;1,16619;102,6;15,2722;4,4;2,24499;28,7;6,60379;
20820,9;24,2258;15,1;3,47707;22,8;4,64327;2,9;1,37477;104,9;14,3628;4,4;2,24499;29;6,58787;
20816,5;24,9369;15,6;4,22374;23,1;5,14684;3,1;1,3;107,7;14,8731;4,5;2,20227;29,5;6,77126;
20812,1;25,1374;15,2;3,94462;23,9;4,84665;3,7;1,61555;110,5;15,9828;4,5;2,20227;30,1;7,27255;
20808;26,5292;14,7;5,15849;23,7;4,755;4,1;1,75784;114,1;17,184;4,5;2,20227;30,9;7,34098;
20803;27,1882;14,9;3,75366;24,6;7,03136;3,7;2,1;117,6;17,2928;4,6;2,41661;31,6;7,24155;
20798,2;29,1026;14,6;5,35164;25,1;6,84763;4,6;0,8;120,3;16,7335;4,8;2,31517;32,4;7,35119;
20794;30,3084;13,5;7,0746;26,5;4,96488;4,4;1,8;123,8;17,0517;4,8;2,31517;33;7,49667;
20790,4;30,7317;12,4;6,42184;27;5,19615;3,9;1,51327;127,1;17,762;5;2,14476;34,2;7,97245;
20785,5;31,2514;13;5;26,1;6,31585;4,4;1,2;131,1;17,9022;5,1;2,2561;34,8;8,05978;
20780,6;31,4395;14,4;3,92938;25,9;6,47225;4;1,73205;133,8;17,6114;5,4;2,37487;35,9;7,72593;
20775,5;31,3185;16;2,36643;25,6;5,35164;4,1;2,3;136,2;17,9989;5,5;2,5;37,1;7,71298;
20770,1;32,9103;16,2;3,02655;26,4;5,23832;4,3;2,32594;139,4;18,4347;5,6;2,45764;38;8,27043;
20763,7;33,9854;18,5;3,77492;25,5;4,58803;4,5;2,24722;143;20,025;5,8;2,44131;39;8,59069;
20758,8;34,6549;17,3;3,79605;28,2;5,24976;4,2;2,13542;145,8;20,3362;5,8;2,44131;39,9;8,34805;
20753;37,5207;17,7;5,60446;27,8;4,19047;4,7;2,14709;150,3;21,331;5,9;2,34307;40,6;8,75443;
20747,4;39,401;17,4;6,43739;27,7;5,27352;6;2;154,1;22,5053;6,1;2,2561;41,3;9,41329;
20739,8;39,5823;21;6,04979;26;6,34035;5,8;2,71293;158,4;23,1266;6,2;2,22711;42,8;9,30376;
20733,5;41,4952;20,6;6,84398;27,3;7,62955;5;1,73205;162,9;24,419;6,4;2,2891;44,3;9,03383;
20727,1;42,0819;20,8;6,33719;28,6;8,77724;5,4;1,42829;166,4;23,8755;6,6;2,37487;45,1;8,96047;
20719,9;42,2622;21,6;4,63033;29;7,8613;5,5;1,80278;171;26,2069;6,7;2,28254;46,3;8,78692;
20713,9;43,6152;21;6,09918;31;8,48528;5,5;1,85742;174;26,2298;7,1;2,2561;47,5;9,42603;
20707,3;44,7259;21;5,84808;32,3;8,62612;5,3;1,26886;178,1;27,2487;7,3;2,14709;48,7;8,74128;
20700,9;44,3293;21,1;3,7;33,7;7,73369;4,5;1,36015;182,5;27,9795;7,6;1,95959;49,7;8,96716;
20693,7;44,8443;22;4,81664;33,2;6,19355;5,7;2,41039;187,1;28,6721;7,9;1,86815;50,4;9,27577;
20686,2;47,1886;22,1;5,18556;34,3;6,5582;6,1;2,07123;191,6;29,2684;8,1;1,86815;51,6;9,66644;
20679,5;47,6975;22,1;5,39351;35,3;6,1327;7,4;2,45764;194,8;29,9526;8,7;2,05183;52,2;9,6312;
20672,1;47,8632;22,7;2,86531;35,8;7,97245;6,7;2,5318;199,7;31,5881;8,9;1,92094;54,1;9,37497;
20663,8;47,2182;23,6;3,61109;37,5;9,54201;5,9;2,91376;204,6;32,3642;9,2;1,98997;55,4;9,14549;
20657,1;48,9397;23;4,219;38,5;8,54693;6,5;3,38378;209,1;32,0825;9,2;1,98997;56,6;9,41488;
20649,4;50,7468;22,8;3,6;40;9,03327;6,6;2,83549;213,5;33,6132;9,4;2,05913;58,3;9,98048;
20640,5;51,8676;24,4;3,77359;41,8;7,54718;6,9;3,2078;217,6;34,8;9,9;2,16564;58,9;10,2513;
20633,1;53,4125;25,1;3,3;42,3;7,98812;6,8;2,82135;222,5;34,8116;10;2,04939;60,2;9,73447;
20626;55,04;26,2;4,44522;41,4;6,87314;6,6;2,33238;228;35,9806;10,5;2,06155;61,3;9,93026;
20615,9;55,682;28,7;6,30952;40,6;4,75815;6,9;2,50799;234,5;36,5684;10,9;2,16564;62,5;9,6566;
20608,2;56,6636;28,1;6,22013;40,9;6,23618;8,1;3,5623;240,2;36,3725;11,2;2,31517;63,3;9,93026;
20599,1;57,2074;27,1;5,37494;44;5,53173;8,7;3,66197;245;37,2988;11,6;2,33238;64,5;9,68762;
20590;59,0796;26,9;6,99214;45;7,42967;8,2;3,05941;251,3;38,8486;11,7;2,32594;66,9;10,3774;
20581,5;59,0479;27,1;5,18556;46,2;8,98666;7,7;2,75862;257,2;38,8531;11,6;2,2891;68,7;10,5835;
20573,3;60,1466;26,7;6,5582;46,7;8,01311;8,2;2,08806;262,8;40,5778;11,9;2,34307;70,4;10,679;
20561,8;66,0845;28,2;11,1517;50;8,61394;7,5;2,37697;268,3;42,2399;12;2,28035;72,2;10,4192;
20553,3;67,0791;29,1;9,55458;49,1;9,79234;8,6;1,62481;274,2;42,6657;12,2;2,08806;73,5;11,0747;
20544,2;68,3078;29;7,50999;48,8;9,76524;8,7;2,45153;281,5;44,2318;12,5;2,29129;75,3;11,3494;
20534;70;31,4;7,55248;48,6;11,5862;8,1;2,46779;287,3;44,4163;13;2,44949;77,6;11,7405;
20523,6;73,2601;32,3;8,11234;50,5;13,132;7;2,68328;293,5;44,1005;13,2;2,4;79,9;11,353;
20512,8;74,6362;33;7,11337;52;15,2118;7,7;3,0348;299,2;44,866;13,9;2,2561;81,4;11,4996;
20503,4;76,8364;32,8;8,17068;52,9;14,3906;7,4;4,02989;306,5;45,5615;14,1;2,34307;82,9;11,2823;
20491,2;78,8946;34,8;9,57914;50,8;11,9315;8,9;3,72693;315,3;47,8122;14,4;2,33238;84,6;12,5952;
20478,7;82,7696;38;10,3923;51,3;11,7987;9,3;3,52278;321,9;49,5953;14,8;2,5219;86;12,7593;
20468,2;85,0844;36,9;9,98449;54,2;12,6;9,6;3,55528;328,6;51,1042;15;2,72029;87,5;13,3135;
20459;86,0663;35,4;8,26075;54;13,914;10,4;3,63868;336,9;51,512;15,3;2,79464;89;13,9284;
20447,7;87,1126;35,9;7,27255;55,7;13,5798;10,5;4,00625;343,1;52,7929;15,6;2,72764;91,5;13,4406;
20435;87,8874;38,1;7,47596;57,3;11,9921;9,1;3,14484;350,3;54,2089;16;3,09839;94,2;14,3722;
20422,4;88,0241;38,3;9,50842;59,7;11,4721;9,6;3,92938;357,8;55,4199;16,7;2,96816;95,5;14,7258;
20408,7;89,6181;41,3;8,54459;60,9;12,6289;9,8;4,19047;364,9;56,9007;17,2;2,85657;97,2;15,2039;
20395,5;90,8639;42,6;7,4054;63,5;12,468;10,4;5,0636;371,2;59,0843;17,4;2,87054;99,4;16,0636;
20381,1;94,179;43,3;6,98642;67,8;11,9983;10,2;3,68239;378,5;60,7474;18,1;2,62488;101;16,9765;
20365,3;95,6776;45,6;7,67072;67,7;10,8724;12,1;4,59239;388,1;62,4907;18,3;2,57099;102,9;16,8312;
20351,3;97,2256;45,4;7,48599;70,6;10,5849;11;3,79473;397,4;64,3898;18,8;3,09192;105,5;17,5741;
20335,8;98,0202;47,1;7,50267;73,9;8,41962;11,7;4,42832;404,8;66,4316;19,3;2,75862;107,4;17,8561;
20320,1;99,0005;46,6;6,29603;75,3;10,0802;11,9;3,33017;416,7;68,8245;19,6;2,61534;109,8;18,8404;
20304,2;103,304;47,2;8,24379;78,4;11,9013;12,4;2,90517;426,1;70,724;19,7;2,49199;112;18,942;
20289,6;104,138;47,1;9,7103;82,9;9,50211;10,9;2,2561;434,7;71,4661;20,2;2,71293;114,6;18,8531;
20273,8;105,991;47;10,0896;86,5;12,4599;10,1;2,16564;444,5;70,6955;20,6;2,83549;117,5;19,6787;
20257,2;108,959;49,3;10,6775;87;13,8492;11,9;2,34307;454,4;71,0101;21,1;2,87924;119,1;20,0022;
20240,5;114,511;51,3;13,7989;87,1;14,8825;13,8;2,5219;464,8;73,0737;21,8;2,71293;120,7;20,1348;
20224,8;115,23;50,5;11,1018;88,2;16,0798;14;3,43511;477,2;75,8351;22,4;2,72764;122,9;20,9354;
20205,8;118,509;56,6;13,0935;87;13,394;14,6;3,10483;487,6;78,6539;22,7;2,5318;125,7;21,5316;
20189,1;119,823;56,8;10,1272;89,5;15,3313;14,6;4,05463;498,3;78,749;23;2,72029;128,7;20,6884;
20171;120,708;59;7,49667;90;16,9941;14,4;2,97321;510,8;80,8601;23,3;2,75862;131,5;21,1009;
20150,6;125,879;60,4;15,8127;93,2;13,1742;14,5;2,94109;523,1;83,2844;24,2;2,95973;134;21,1471;
20129,8;133,251;63;16,1493;95,3;16,3037;14,7;3,0348;535,4;84,3863;24,8;3,31059;137;21,1991;
20113;134,495;61,2;12,254;98,1;18,8703;14,6;4,05463;548,3;86,7065;25,3;3,68917;139,5;20,6652;
20094,1;137,006;62;12,3045;98,6;19,8806;15,5;4,80104;560,9;88,4946;26,5;3,32415;142,4;20,8959;
20072,9;141,327;64,5;13,6985;100,9;21,0307;15,2;4,9558;572,8;91,0283;27,5;3,20156;146,2;21,0181;
20051,7;140,683;66,8;8,81816;102,1;18,8703;15,7;5,44151;585,5;95,0739;28,7;3,28786;149,5;21,0155;
20031,5;142,752;66,9;8,4788;105,2;19,6967;16,8;4,85386;597,8;97,9324;29;3,37639;152,8;21,7798;
20010,4;147,896;68,8;11,47;104,3;20,9669;17,6;4,58694;611,9;98,0637;30;4;157;22,2081;
19988,1;153,019;70;17,1988;107,9;20,0871;16,7;3,60694;625,8;100,487;30,3;3,37787;161,2;22,5158;
19967,5;157,932;69,1;15,6426;111,4;19,6581;18,1;4,06079;638;102,995;31,3;3,55106;164,6;22,7429;
19943,5;160,287;72,3;14,0716;113,9;20,6129;17,5;3,64005;652,1;107,41;32,1;3,33017;168,6;21,8458;
19919,8;164,734;76,5;14,4793;111,1;20,0072;17,5;4,58803;670,1;110,403;32,4;3,35261;172,6;22,0871;
19899,6;167,783;73;14,4361;116,5;18,975;16,5;5,16236;683,6;115,865;33,6;3,44093;177,2;21,876;
19877,2;169,184;73,9;13,6708;118,8;18,8934;16,4;4,45421;698,5;116,768;34,5;3,87943;180,7;22,6055;
19850,9;170,996;80,1;13,1107;118,6;22,1323;17,8;2,67582;712,9;120,014;35,1;3,75366;184,6;23,1266;
19826,8;173,089;77,5;13,4703;126,7;22,2758;20,1;3,04795;724,9;122,441;36,2;3,65513;187,8;24,4941;
19800,4;175,791;78,1;12,1856;129,1;19,4754;19,7;2,75862;743,1;125,776;37;4,07431;192,6;24,8282;
19776;179,736;76,5;11,2094;132,8;21,7108;19,6;3,63868;762;127,86;37,4;4,34051;195,7;24,5603;
19750,4;186,385;78,1;14,4807;134,2;21,7016;20,6;5,14198;779,7;128,459;37,5;4,52217;199,5;24,4959;
19725,4;189,386;80,5;15,5451;132,6;19,6224;22;5,07937;797,9;132,312;38,5;4,47772;203,1;25,5008;
19701;191,463;80;13,1149;136,1;20,782;21,6;5,67803;813,6;135,448;39,5;4,47772;208,2;26,6713;
19674,7;191,296;83;12,0913;135,8;18,5354;24,1;4,88774;829,9;140,05;40,7;4,1;211,8;26,7798;
19644,7;194,636;89,5;13,6766;137,1;19,3879;22,9;4,22966;847,8;141,315;41,3;4,49555;216,7;27,1774;
19616,7;198,063;91,6;13,6909;141,9;18,684;22,9;3,17648;863,1;144,658;42,1;4,41475;221,7;27,1958;
19588,9;202,216;92,9;13,9029;144,9;20,6903;23,1;3,96106;880,4;147,607;43,1;4,82597;226,7;27,7022;
19558,8;204,972;97,2;14,2464;146,3;20,0801;23,1;2,46779;898,6;149,823;44;5,36656;232;26,0806;
19526,9;206,958;98,8;13,0369;151,6;20,6019;24,6;4,4317;916,3;151,569;44,8;5,74108;237;25,8882;
19499,9;212,33;96,7;13,0004;154,4;24,7798;23;3,92428;937,4;152,961;45,6;5,4074;243;25,04;
19468,4;217,816;99,1;18,1629;159,4;24,2041;25,4;4,8;953,7;154,483;46,9;5,31883;247,1;24,9898;
19436,8;221,439;101,6;20,9819;159,8;19,8635;27,1;5,12738;974,3;158,347;48,1;5,41202;252,3;24,6457;
19406;225,601;100,3;19,8799;165,5;23,3034;26,1;3,53412;994,5;161,328;49,6;5,81722;258;26,2031;
19373,9;231,517;101,4;19,653;166,4;24,4016;27,3;4,19643;1017;163,999;50,9;6,39453;263,1;26,463;
19339,7;236,739;103,6;20,4313;168,5;26,0778;27,9;1,86815;1039,3;167,424;52,4;6,08605;268,6;26,6353;
19303,9;240,935;109,3;20,5672;168,2;28,2234;30,9;4,72123;1060,5;169,428;53,9;6,18789;273,3;26,7658;
19267,6;247,066;114,7;21,8451;169,6;27,7388;29,4;5,49909;1084,3;172,744;55,6;6,57571;278,8;26,4983;
19236,8;252,32;111,8;22,4134;174,1;28,2115;28,2;6,14492;1107;172,394;57,2;7,30479;284,9;28,3952;
19202,3;255,814;112,5;20,4707;180,7;29,0105;27,3;5,58659;1127,7;175,35;58,4;7,43236;291,1;30,1843;
19167,9;260,459;116;22,8954;183,8;29,3353;28,1;6,54905;1148,1;177,773;60;7,23878;296,1;30,0448;
19131,2;265,579;120,2;21,99;184,6;29,073;28,4;5,10294;1172;184,68;61,1;6,75944;302,5;30,7547;
19095,8;273,852;118,7;21,5687;190,4;33,4461;30,4;5,95315;1194,1;189,21;62,2;6,86731;308,4;31,9005;
19059,5;282,008;118,7;25,6984;195,8;35,5353;30,8;5,36284;1217,5;190,077;63,5;7,51332;314,2;32,3599;
19020,9;288,12;122,7;26,3668;195;37,7439;31,5;6,13596;1244,8;192,862;65,1;7,81601;320;34,4354;
18984,6;290,924;124,9;21,445;195,3;38,7945;31,3;5,866;1269,8;196,681;66,8;8,4119;327,3;35,0943;
18944,2;294,772;126,9;19,3104;197,9;35,3934;32,8;8,4119;1296,4;202,985;68,6;8,70862;333,2;35,6842;
18902,9;297,259;128,2;16,5879;201,4;37,4438;36,7;12,2723;1322,3;205,278;70,3;8,63771;338,2;35,7374;
18861,1;302,044;131,6;19,6886;205,7;33,2297;38,6;13,7855;1346;209,154;72,4;9,24338;344,6;35,8251;
18817,4;306,113;136,7;18,0945;213;33,2024;36,4;10,141;1369,6;211,05;74,2;10,6;352,7;37,5288;
18770,4;311,591;141,4;16,3963;219,6;33,5774;36,4;10,8093;1396,4;214,807;75,6;10,0419;360,2;38,7371;
18725,8;313,534;142,1;14,6181;227,2;33,421;36,9;10,2318;1422,5;217,424;77,9;10,8853;367,6;39,2484;
18680;318,492;148,4;16,3719;229,8;31,3873;37,2;8,45931;1450,6;224,312;79,8;10,7406;374,2;39,982;
18636,3;324,571;145,6;19,4072;236,9;33,2008;37,3;9,69588;1478,8;226,837;82,6;11,1283;382,5;39,6819;
18587,5;333,103;153,4;23,955;234,8;29,6068;38,5;11,4739;1510,3;232,162;84,8;11,5482;390,7;40,8339;
18538,9;340,928;154;22,7684;241,7;31,1482;38,7;9,72677;1541,5;236,032;87,1;11,8021;398,1;43,4153;
18491,6;345,022;158,1;21,1917;241,7;30,6824;40,7;10,4312;1573,8;239,38;89,1;11,9202;405;43,7995;
18438,8;350,559;164,6;20,2445;248,4;32,4136;40,8;8,74986;1603,1;240,874;90,8;12,3515;413,5;46,7081;
18389,5;354,947;166,2;16,3389;252;34,3686;42,6;7,78717;1636,6;245,202;93,1;12,6369;420;48,6785;
18338,8;358,916;167,1;17,8631;264,2;35,6084;39,6;8,22435;1667,1;245,682;94,7;13,1305;428,5;48,6482;
18285,2;365,797;167,4;21,6342;273,5;33,1217;40,6;7,73563;1700;252,545;96,9;12,7079;436,4;50,0384;
18234,2;375,337;166,7;20,7752;280,9;36,985;41,8;8,32827;1733,2;254,426;98,6;12,9476;444,6;50,9827;
18179,3;378,982;172,6;16,7463;278,8;37,9099;44,5;8,44097;1769,9;259,007;100,4;12,7922;454,5;51,5505;
18124,3;384,502;175,4;19,7545;281;35,171;45,1;10,6719;1808,5;265,13;102,6;13,2831;463,1;52,1583;
18066,5;397,908;177,6;31,3917;287,2;33,403;47,4;9,25419;1845,4;268,895;104,5;12,8472;471,4;54,5549;
18006,6;401,34;183,4;26,0814;295,1;36,2669;47,4;10,6696;1880,3;271,823;106,4;13,3056;480,8;54,0774;
17949,8;409,166;183,5;26,9342;299,9;36,4512;48,7;11,6108;1917,8;273,352;108,9;14,4807;491,4;55,1329;
17892;415,578;187,8;25,3606;305,1;40,4881;50,6;11,1911;1953,1;277,546;111,9;14,8084;499,5;55,554;
17832,4;418,94;193,7;20,8856;309,4;39,7849;50;12,3045;1990;282,9;115,1;15,5077;509,4;56,6713;
17770,9;431,711;197,5;25,2478;315,5;41,1224;51,9;11,1126;2026,4;287,111;117,5;15,6093;520,3;58,5082;
17711,3;440,464;202,3;29,4111;316,1;37,7477;52,4;8,78863;2066,5;292,907;120,1;16,22;531,3;61,8919;
17653,9;445,97;197,6;25,196;324,2;40,5236;56,6;12,8934;2103,1;296,484;122,3;16,7693;542,3;63,1618;
17588;447,665;203,8;23,2929;327,6;40,4801;55,6;9,992;2146,6;302,104;124,9;17,114;553,5;64,1829;
17520,8;454,839;209,1;23,0454;333,5;42,8118;56,3;11,6623;2188,8;307,987;127,1;17,1023;564,4;64,3307;
17455,2;459,38;210,8;21,8623;342;40,3807;55,6;10,5376;2229,2;313,147;130,3;17,0062;576,9;67,2301;
17389,9;464,248;213;24,2981;346,9;40,1558;56,2;10,5432;2273,7;317,954;133,2;17,4631;587,1;66,6325;
17327,8;468,799;214,5;23,5977;347,1;36,3798;57,2;10,4862;2319,4;325,085;136;18,1604;598;67,7658;
17261,4;475,353;218,3;23,7868;352,5;38,1792;56,6;9,04655;2364,5;331,074;138,7;18,7832;608;68,6833;
17192;476,64;222,4;17,0716;360,4;38,6968;56,6;8,17557;2406,2;336,327;142,2;18,3074;620,2;69,9769;
17124,4;483,825;224,8;18,3837;368,2;39,2321;56,7;9,81886;2450,1;337,312;144,6;19,0851;631,2;70,8192;
17055,5;488,033;225,3;21,3638;375,5;35,9423;57,2;10,9435;2496,9;343,404;146,9;18,5927;642,7;72,9603;
16984,3;496,277;228,4;23,0617;382,8;33,855;60,9;9,44934;2539,1;350,471;150,5;18,1011;654;72,6526;
16914,3;502,917;228,5;21,1719;390,8;38,7396;59,5;12,1676;2586,2;350,621;153,3;18,5798;667,4;72,4213;
16841,6;512,034;231,2;24,0242;397;36,8782;61,2;13,0369;2631,9;356,823;157,2;18,6269;679,9;72,4837;
16771,1;522,87;228,3;30,5288;398,3;37,2614;66,5;11,4477;2685,2;359,399;160,1;18,8809;690,5;74,3253;
16694,4;528,807;234,9;25,9324;401,8;49,5859;67,6;10,4995;2733,5;360,625;164,3;18,9528;703,5;75,6746;
16617,8;536,003;237,7;24,544;409,7;47,8143;65,9;11,1933;2783;367,068;168,1;19,6186;717,8;77,369;
16545,6;539,191;241,2;24,7095;409,7;47,4153;66,3;9,18749;2832,8;376,849;172,4;19,602;732;80,6213;
16468,3;543,825;249,7;30,3152;409,1;37,4338;66,7;8,41487;2885,2;383,785;175,7;19,8194;745,3;81,7815;
16396,5;547,964;243,8;26,7948;414,7;38,5436;70;7,38918;2939,5;389,325;177,9;20,1169;757,6;82,9207;
16319,6;553,396;248,9;26,2277;414,4;36,8923;71,3;7,18401;2993,5;390,539;181,1;20,9354;771,2;83,7876;
